,emb_id,data_type,CLOOME_CLIP_PCA_x,CLOOME_CLIP_PCA_y,CLOOME_CLIP_UMAP_x,CLOOME_CLIP_UMAP_y,CLOOME_CLIP_TSNE_x,CLOOME_CLIP_TSNE_y,CLOOME_CLIP_nogap_PCA_x,CLOOME_CLIP_nogap_PCA_y,CLOOME_CLIP_nogap_UMAP_x,CLOOME_CLIP_nogap_UMAP_y,CLOOME_CLIP_nogap_TSNE_x,CLOOME_CLIP_nogap_TSNE_y,CLOOME_CLOOB_PCA_x,CLOOME_CLOOB_PCA_y,CLOOME_CLOOB_UMAP_x,CLOOME_CLOOB_UMAP_y,CLOOME_CLOOB_TSNE_x,CLOOME_CLOOB_TSNE_y,CLOOME_CLOOB_nogap_PCA_x,CLOOME_CLOOB_nogap_PCA_y,CLOOME_CLOOB_nogap_UMAP_x,CLOOME_CLOOB_nogap_UMAP_y,CLOOME_CLOOB_nogap_TSNE_x,CLOOME_CLOOB_nogap_TSNE_y
65,65,image,-0.019435629894726813,0.42721626789193273,12.811265,0.89722586,-0.595032673719469,8.345790600733492,-0.15781861987756837,0.2982967349551225,10.757581,-0.13238595,-10.1822793083457,-0.9975833833767644,-0.05707078630170946,-0.17532763459776812,-2.1836824,1.0518916,-14.37883427077109,0.48294100436042525,0.20886000211914513,-0.05051657513318897,-4.5252366,11.620397,5.221060581129431,1.1873526132264993
66,66,image,0.17983902766118867,0.04430816654280939,14.154848,2.657714,-4.200402039511579,1.2575515202640002,0.13747762367482552,-0.18687330688469328,12.435208,2.2045753,-6.2574564099150285,7.531399493321813,-0.09382238159521934,0.04100652693523451,-1.9539565,3.7722526,-9.31409594017218,6.588059385484031,0.013195213785002812,0.05001230689895396,-1.6305907,12.1778965,-10.716044731124333,0.48370817698794416
67,67,image,0.3832045117405838,0.20364065316019528,10.615291,2.1241946,-10.966108069064012,-2.517653890795442,0.29645771484255434,0.12689526343824664,8.746525,3.1017206,0.7266205202088827,-11.856973426571,-0.23305213393731275,0.23021671814436925,0.35016155,1.4264843,4.0882486408955225,-13.371268735056598,-0.17523524057447412,0.15679118036978595,-2.038529,14.298411,3.1013879265002875,17.17920503852066
68,68,image,0.0858572025214142,0.46317281951807765,12.258888,1.6248761,-3.792032253898058,9.191677319044317,-0.05427087116499352,0.4360334982462613,10.551893,0.95858055,-6.222591721545105,-4.208295112137303,-0.13972064876364879,-0.15817441138121408,-1.9882613,1.0766212,-13.545865257074004,-1.473679969821771,0.07761327069114084,-0.10204289148351538,-4.3210425,11.313816,5.200744881963859,2.966445567701144
69,69,image,0.48282329396600576,0.2829788781180488,11.282491,1.25009,-9.074945056720717,2.2214621952612226,0.3704375037777616,0.39414002036431534,9.061183,1.796434,-5.748748821776893,-10.200334314328726,-0.2567775206998289,0.00736214187351384,-0.6215204,0.88456005,9.798578291195614,11.111287872734755,-0.09751056022657383,-0.05109431666881457,-2.118296,13.5307865,-0.724789019589103,-10.255006689312644
70,70,image,0.2866668924574245,0.0615872570804816,15.942559,3.9489744,6.038502479318048,-7.714165286425681,0.22004782967682335,-0.3082174346421763,13.983768,1.07587,4.7047259889724,8.00831012704212,-0.108293908068772,0.17192662640240705,-1.3505251,3.5541234,-9.124090010659046,10.377173883204575,-0.012878653402555734,0.18350562551622837,-0.24208242,12.021148,-11.076401609590048,-2.5175817084559955
71,71,image,0.07248292077054214,0.035217920116079396,12.458839,2.6967225,11.273319266374825,2.2285907234858966,0.02803005681492505,-0.14742239344737168,11.896392,1.4186358,1.0378065605299676,1.9253363281676104,-0.14329701277817744,0.0019008128664308212,-1.7302456,2.3185384,9.847645490178984,5.029010179738677,0.022707591862611905,0.07057653227627436,-3.712406,13.13899,7.940615654480311,-4.506114367069726
72,72,image,-0.06899074373355539,0.19256615463727927,16.198217,3.495179,6.449335574644454,-9.865218110034158,-0.14345003887426103,-0.27627581508463456,14.174374,1.1359688,2.5468823192273407,9.610567885825608,-0.12041548100085217,-0.039602212989736874,0.5346949,3.4471345,-3.3690570191962443,13.143942816738594,0.003070137531640936,-0.020945287701566086,-2.0642567,12.68835,7.955691650045401,-9.517187432053845
73,73,image,0.14551105903240544,-0.058657106635037135,11.808907,2.9610186,-9.11343747948311,-6.563123142839001,0.1329925192265353,-0.055210598805133425,9.783297,3.4768746,-14.327625890692612,1.401076462996655,-0.12428619174023021,0.06380125767796276,-1.2474277,3.7592282,-13.374148240475954,-6.286375342148909,-0.05367693425695974,0.0607229189663382,-0.31867287,11.706773,-5.954177227920281,-13.074265572980659
74,74,image,0.21045058023669921,0.2920552803095368,11.766147,1.3547597,-5.405684994759666,7.360238630207628,0.10413210033110493,0.24774552751256623,9.7450075,1.4917141,-8.097271319522045,-6.407899142166138,-0.12291605330049585,-0.17550429947332014,-0.5392786,0.76644474,5.175974497574462,11.179295882400757,0.05958279841426021,-0.12083652754676262,-3.524753,11.9546585,2.948533882585895,-4.847151318490879
75,75,image,0.2624029389104309,0.03013463051086514,12.15764,4.5043435,-7.089100062888691,-0.037278332815529155,0.20726601769683195,0.011540205775290956,10.83904,1.9913881,0.7278836756749855,-2.0576679126665525,-0.25655097566680496,-0.31912327265688745,1.2179209,3.3302033,4.418833861921709,14.421778413400926,-0.0762052691923871,-0.39756568620080757,-0.98989636,14.422632,5.883230773516547,6.877269288285035
76,76,image,0.016201551577376683,0.20273068659303145,12.870046,5.2179074,4.6127740725939805,12.381342381272368,-0.07305874144131583,-0.05725164299472662,13.222113,3.2091985,8.139636926889736,5.720785332848715,-0.12443616980172262,0.09427702726342177,0.33278275,4.392491,0.5104909140860259,-7.330173135481352,0.02085178841383983,0.14932326433565152,-0.9069497,13.314266,-6.926456299370761,-3.3744004816869446
77,77,image,0.3262947807231887,0.08578474604647231,11.65804,1.0238175,-7.572645901370707,5.7019944368898505,0.26409145964405467,0.2602717539940423,9.236445,1.3495653,-3.413645768973844,-8.184972607338848,-0.060817241877064096,-0.09188199754604606,-1.4391408,0.45575395,3.84112012166244,10.083360896680649,0.10982250001774728,-0.06248973752555994,-3.1824903,14.099797,11.764903187978918,2.5656622154444166
78,78,image,-0.09283947530867917,0.4164452655434653,12.978638,0.7381953,-0.5834415708369302,8.300667520005996,-0.22626566257568162,0.24335737221702056,10.764045,-0.11228832,-10.154480843539764,-1.0855274326868094,-0.050442003145859726,-0.3028141607369831,-2.1221325,1.2281108,-14.35138756747868,0.5714295974939521,0.27594057314686615,-0.1679881699266165,-4.6195564,11.796263,4.950043576837669,0.9619417998720019
79,79,image,0.3613321279660186,-0.11036348000821518,11.255915,3.4740374,-12.964424767439475,5.036495446745188,0.34308633818172596,0.04247604653861441,8.372708,1.5221279,4.740815545432122,-12.62598370747559,-0.18681309477943778,0.032110485212107735,-0.85831666,1.2356474,-1.3839808769631294,-14.325551360363498,-0.03553237445281799,0.06743889480493462,-1.4408839,10.569302,0.565317938273354,-13.78130752892508
80,80,image,-0.1679752025430271,0.3926852663529385,12.726711,5.304756,4.912056673784164,12.02925460709275,-0.2975981225868962,-0.004122369792845196,13.123569,3.2625027,7.958364104172833,5.294646257329618,-0.24570877913492298,0.042590472164398104,0.40509427,4.3630643,0.5745181432559157,-7.746307146084429,-0.13366175693235519,-0.00898269420010445,-0.6538177,13.469634,-7.9212642732464555,-3.4921679634747806
81,81,image,-0.059462088318993134,0.05719361721820583,15.825404,3.3064785,4.79058167235038,-10.95646985629349,-0.10133348470108752,-0.3450195396012296,14.005376,1.7300773,1.5191628612165229,11.440462819643697,-0.07218731595121781,-0.1282462825223086,-0.78659797,2.3795302,4.048439481852246,-6.138644286726683,0.11883148448710576,-0.04447629574593267,-2.9414635,12.180473,11.257413923986528,-7.258375047000877
82,82,image,-0.04339132360189512,0.21992011504011016,12.308265,3.4841423,2.221114977423097,9.796841511936496,-0.12640575618507935,0.057896964673271885,10.89898,4.163441,6.409749087538542,-8.650211316060565,-0.12543862242708503,-0.12885767186004599,-1.7567166,2.6688015,-2.6164707756776573,9.662754588719434,0.04821847474455727,-0.08631068735716603,-3.0883074,12.893058,9.901867447954299,-3.859130686487626
83,83,image,0.47108141878141363,0.27848106341552376,11.186506,1.5548192,-9.039586218957796,4.695632699856868,0.3647662325405005,0.2737482592121551,9.283711,2.2406352,-2.330439099667648,-10.02475166499539,-0.1834825720715369,0.10171936870237311,0.027671212,1.6723347,6.287789172804176,8.212956042716627,-0.06847524414207416,0.10967968995689395,-2.2559247,14.02995,11.187067528955648,6.424652182185475
84,84,image,0.7011242382863034,0.030013374269237593,10.435688,2.3257294,-10.514001057805729,-1.0942230106717619,0.6419852344268744,0.0666438695883885,8.901821,3.1151667,0.08656372767505106,-13.39735447816975,-0.19557048091372867,0.006277787580936692,1.0000458,1.5306967,12.032193297565756,-7.829844237582506,-0.0678731389106452,-0.017996866458426557,-2.0950427,14.727482,2.3020668057701648,13.229746603811446
85,85,image,-0.0207555563054065,0.4150135567644851,12.099867,0.66221863,-7.963794161083578,8.185427807532031,-0.15897834009521916,0.24702216235976546,9.59365,0.55362904,-6.5988279743460145,-8.354557728368242,-0.09435816509447209,0.11770392853810244,-1.4245377,0.8329417,-6.835694782100884,-12.461407328981142,-0.0009595746225593106,0.07641833629176606,-4.1595464,13.761065,13.699128453251502,0.25058293493150874
86,86,image,-0.018004939865730235,0.4197742469339072,12.163653,0.6262072,-8.013604051685762,8.41105718774562,-0.15118505165671559,0.22438634899048832,9.505796,0.62755895,-6.844981888035316,-8.495162884461493,-0.20374940176827072,0.018497427712357444,-1.590329,0.60023254,-7.009714855510498,-12.279781119784532,-0.05509258191406048,-0.04826725389675373,-3.9809399,14.010235,13.687185525157542,0.5207728810492548
87,87,image,0.12103401676302514,0.23993381211233875,14.967256,3.7422,9.954626472659523,8.29080779979185,0.025102450567734715,-0.1313391927042689,13.175088,1.7533251,-3.511467643245739,10.781308937307427,-0.2559993923055948,0.16153009550686634,-1.1951157,3.1971986,-2.607327032710836,-8.14631041991293,-0.13207032126779922,0.1520990598511861,-0.68535113,12.402582,-9.936600164975543,-8.73220806618421
88,88,image,-0.1006378736306919,0.25136659133855077,16.173063,1.9648832,10.576413623514629,-5.987336070095464,-0.19392799713969489,-0.12228232244099277,13.561301,-0.05158105,1.9895926098109131,5.309345055822665,-0.2557810873963946,0.05267274244774691,-0.08480898,4.5150065,7.412413811042805,-6.440206693109345,-0.08725629715072926,0.0467438844318319,-1.9798626,11.081657,-2.3280015523942614,8.401707355121268
89,89,image,-0.2727910607381806,0.23064565074505636,11.923583,4.1753974,8.352814136375601,0.35648747584957546,-0.35517747110948983,-0.06513736203094325,11.890546,0.71518385,-2.0289974956845023,0.08439097090077596,-0.14823223604639207,0.10897933981898288,-0.976486,1.8477284,9.622134949566995,7.911261339591955,-0.007613356726725352,0.09839586737535129,-4.289246,12.584112,3.5238030338388397,-6.645393139048651
90,90,image,-0.21494055719502284,0.1474668874746606,13.637402,4.1213007,10.71618622045039,-1.7048019953405358,-0.26143174496011246,-0.011643315796632771,11.925793,2.5177345,11.618269753981409,2.705727751158405,-0.07997528156224575,-0.057880897396115516,-2.5628114,3.4854167,-7.249485502356048,4.974690811150802,0.0411849108848719,-0.04614411884870497,-3.1863914,11.514678,-3.522501635620959,1.8961331581128484
91,91,image,-0.17472075525281835,0.28991466480243117,11.938603,4.1210995,8.57053920306874,0.27370655474800276,-0.28212328066886216,0.004530904138866457,11.730005,0.7930206,-2.2885457653751566,-0.27690093306601465,-0.1312659329207342,-0.2047867600751352,-1.515797,2.624802,9.013690938655722,1.4073548235192443,0.04549691974919156,-0.19099282721533603,-3.239423,12.1171665,4.963479876047588,-3.097686127288329
92,92,image,-0.0036508323955008505,0.008686588940512241,12.390337,3.4722445,2.113697610723562,9.81914648694368,-0.03609889155816571,-0.12069598304086583,10.920301,4.1355357,6.145731750286091,-8.309592378523766,-0.14212278543780774,0.1215063691173769,-2.0171053,3.2909064,-5.779472872498228,8.450188374214317,-0.018067665868976797,0.14338559740693427,-2.9867465,13.218084,-12.133556096348004,3.821042057826927
93,93,image,0.17160459713171858,0.2823019267875296,11.813475,1.3184502,-5.911964474475714,4.0744130156220955,0.06899343581016201,0.27290019918352093,9.617307,1.3056488,-1.482518174578762,-7.236401142049887,-0.13136775043888846,-0.0808089121013432,-2.6463072,0.92589855,-4.901662013919661,9.705465846219445,0.07807855910669681,0.012104913876375559,-3.3051434,13.375391,12.3860952867342,-3.4543064068102147
94,94,image,0.4636617933485287,-0.07721851751340977,12.121304,4.6039414,-7.349166292096262,-0.5711187771555118,0.42510371501895694,-0.10859936204520038,10.495554,2.3028343,0.7866158528712631,-2.735324449008355,-0.07632723606624864,-0.32731377497428665,1.3015991,3.317568,3.1896857155383826,14.988327740035752,0.10739058862998177,-0.2917315785051719,-1.0450929,14.451099,7.299957860249275,6.939337279950707
95,95,image,0.15186173837893688,0.07402859531537863,16.020441,3.9263325,6.220454988081542,-7.887354391857534,0.09174865100431485,-0.1335500515570865,14.036971,1.037643,4.776900412109263,8.421793488972044,-0.10727576725885217,0.10735524848094855,-1.0825387,3.405063,-9.117092211894482,10.392880420025953,0.005485838532705291,0.13191278877249601,-0.22038855,11.875617,-10.966326668773764,-2.3477687301355545
96,96,image,0.1361309932712463,0.0742258527537691,13.164365,4.978711,5.696506492327609,4.052615736672925,0.0814111164447479,-0.06403254961671886,12.213618,3.4789102,9.77087386686639,-5.5784345408396,-0.33815428432745936,0.1223287717608763,0.24131621,4.1728773,0.37116752938738423,-9.463616306347905,-0.1976369341039532,0.11755611367409566,-0.86005217,13.523715,-6.110529100804443,4.38616454760299
97,97,image,-0.08428850746559295,-0.05010660316749466,16.076479,2.4502797,8.438148861257524,-5.998217433915628,-0.09263799118303045,-0.29133075648931755,13.172243,0.19382484,-0.18279594572572191,6.874800444569851,-0.11032559618521542,0.19686465058192792,-0.6363685,4.374924,-1.6724822535834343,-10.052596772215127,-0.11628247865839773,0.10194279689444498,-0.87194276,12.427561,-8.45207834996607,-6.679222181499036
98,98,image,0.26654758985486254,0.040249709098520256,14.063828,5.453665,7.349928435432358,8.198578104079882,0.20828184933001445,-0.181359118113233,12.28743,4.176734,9.715530493376244,0.12415806350443023,-0.2545535714309373,0.03854228025133156,-0.4747515,1.4473449,9.804772037072294,10.225606493217203,-0.17613660575779863,-0.09632444567713495,-1.8144156,13.317645,-1.576262960372867,-9.726257605106856
99,99,image,-0.05809511123123485,0.3872120339164497,12.012831,0.7060986,-7.820885501811893,7.522187298257229,-0.18198864919947413,0.3266817749896067,9.394672,0.74245936,-5.745809193494165,-7.8961126260418775,-0.16991049975201647,-0.06347127209745443,-1.5874176,0.51179874,-7.412430842499831,-11.891835523381003,0.017407462900745085,-0.09995974690123309,-3.760153,14.043933,13.138572941091859,1.2369342711834368
100,0,text,0.08034241871535217,-0.2637960196370839,14.946771,3.9392884,-2.445202361875841,-8.022566352397284,0.18635348227932924,-0.32134913837645257,13.704882,2.2762916,5.530633809733785,11.113813051877493,-0.15977451868626494,0.2831577477416197,-1.7634875,3.403193,-2.7880917709371134,-6.3161329575860155,-0.4657965893473662,0.03722759385290491,-0.77202654,12.834203,-11.37893316296619,-9.531807963461143
101,1,text,-0.3494910650120003,-0.09955911768079659,15.053912,2.788044,1.603816641989987,-6.860486036018124,-0.296242641394589,-0.33965698054554233,13.449628,1.3600638,0.5063278218866005,8.771175232050217,-0.07853730145940767,0.2584820488571242,-1.8673912,3.6629293,-3.92457762399665,-3.878117002552941,-0.37098467018225384,0.07585370187930911,-0.88003427,12.733812,-13.513688112003999,1.122266689950919
102,2,text,-0.07907867348124249,-0.33123057113592463,15.13524,1.9865726,4.309776615342186,-5.344657518069645,0.04274739458294452,-0.25386670702404757,12.659653,0.5742385,1.2765329491060742,3.090243924706353,0.08425879859574674,0.24019509252155533,-3.2396994,3.3520277,1.4005394713238601,-3.5250163600336886,-0.10671602281207306,0.26351742227723884,-1.3275527,11.401557,-7.232446477062002,-8.571941369962023
103,3,text,0.013845337422679333,-0.37284915974837024,14.065859,3.4581742,-0.24697489587810734,-5.748681279694221,0.14976411719922625,-0.3596960113303392,12.0853615,2.7579312,10.505958407200646,3.7291996028597225,0.014764635890975384,0.36904569527697195,-2.3157885,3.946846,-3.3343917369063747,-3.644565259738408,-0.29213411007822204,0.2731689825664151,-0.9309273,12.64742,-13.766121159287108,0.7508232980324333
104,4,text,0.662470062488006,0.06575558067569445,10.317939,2.1472726,-11.254615894108698,-0.5951374793627628,0.6594594033068021,0.26099931607165555,8.66568,2.904143,-0.9693112693607943,-13.294672984106889,-0.14528179804615127,-0.045839031565861325,0.93309075,1.4067682,12.935242515538992,-7.549723233914728,-0.2637517643149816,-0.183939614099076,-2.028704,14.78911,1.5521925871057716,14.05954405180273
105,5,text,0.3407726751795238,-0.02887167729070346,10.201013,1.8380991,-13.661824870334264,0.47651179139282657,0.3784146619616796,0.05422169322814774,8.525874,2.4396656,-3.773735526367659,-14.123287227660246,-0.0770841859168968,-0.1517527725087069,0.8117435,1.9925401,10.555933256979223,-11.114518969643617,-0.17374086776468012,-0.22359191154540786,-2.2229319,13.648221,6.692131979048196,13.641825660782505
106,6,text,-0.3571835163803526,-0.2209292593829144,14.7150755,2.2086823,0.9572719792269262,-3.61497619203611,-0.28202130542112364,-0.1501289035982113,12.7733,1.4995465,-1.5038173812500222,8.351329326275955,0.31869345043475905,0.14262944858386778,-3.037348,3.9882329,-0.7386917193540107,-1.6186101212919175,0.03206430333290824,0.12202743556538866,-1.3496958,12.262797,-5.87191999707374,-5.7152028275665225
107,7,text,-0.4030660136282443,0.1256435141141769,13.986426,1.1360348,2.913519779618398,2.7001559207345758,-0.4041551303648138,0.2430687017044884,11.56599,0.5063211,-7.1080268832637,-1.3992107739264077,0.07831908874059984,-0.01403329954941023,-1.977695,2.6735256,5.674233333600394,-1.7380001367071516,0.007734428466624206,0.04290212380663902,-3.824195,11.680427,-9.034593003788714,5.031165957416503
108,8,text,-0.10284442589115854,-0.3832690012042684,13.756384,3.2784884,-1.2587556694176305,-1.0919880755695466,0.04315209201739681,-0.01585687062773087,11.236044,2.7022276,3.4558251144735768,-1.9104372033751582,0.17167779845302575,0.06197194721817421,-3.0886176,2.9785686,-4.509311039485593,4.588710162366891,0.005570165953898497,0.07759687407878038,-3.0247157,10.9360075,-2.9244251090496647,-1.8163221630491408
109,9,text,-0.42518861630545024,-0.005276755541904466,13.300837,0.8130737,0.8807975083588307,4.894572606122732,-0.4052051996478074,0.38893587368340915,10.4157715,-0.12520157,-9.84921822678537,-2.8604370109892807,0.3104511227783195,-0.01306029792109353,-3.0236766,3.3188741,-3.8779761426782757,2.8196228949730457,0.2545865278174243,0.13341033088445609,-2.8926845,10.371933,-2.3174945944684837,0.2781444013693057
110,10,text,-0.2988669840163058,-0.2983856207241545,14.949364,2.592742,1.0597379163913492,-5.687936873098358,-0.19919426930966994,-0.2897303328778864,13.317082,1.0482045,0.7673844218655351,8.186594307039341,0.03274324320066854,-0.09208992732007001,-3.8718638,2.7129455,5.121686749112529,0.3690500061491831,-0.0630049945588492,-0.08760462223495703,-2.893634,11.745448,4.359608076979891,-10.266247513532797
111,11,text,-0.2657016333485947,-0.04980356380340598,13.281233,2.8004882,1.4646176836002263,0.8054641423940823,-0.22491068276495013,0.2535837394585362,11.008752,1.5141213,-0.6516162992418192,-3.9128404253132048,0.15231082971925572,-0.16070298185137954,-2.0708785,2.394623,7.934549600626698,0.09484225947161934,0.04998077345523107,-0.17105790719629835,-3.3517718,12.330288,2.7324864821677743,5.336491005141114
112,12,text,-0.21854371694342786,-0.1681511797798275,15.044275,2.6876836,2.311636487821008,-5.264199155433331,-0.14963355916038987,-0.3316373260841029,13.152701,1.607079,-2.596419857035762,9.065915734624895,0.29982997672206513,0.27421281296624117,-2.737089,3.6821022,-2.3911596751185034,-0.30368098315380687,-0.04193688439098454,0.21629431547083688,-1.3223712,12.667263,-4.048182615210128,-3.985860163118902
113,13,text,-0.2553039281150819,-0.34521196275945937,15.28505,1.7203474,5.778786641378245,-2.89018764512966,-0.1446082631199637,-0.370614421273527,13.687918,0.96048343,2.4235922452404646,8.033474272769762,0.20813422334189646,0.18670041618444866,-2.9249709,4.1264772,0.9396009032669272,-3.7509374175135592,-0.024396791700639693,0.20208106487522368,-1.2395197,11.680101,-6.681003344205794,-8.859613973608205
114,14,text,-0.11070213900250474,-0.29149686941598923,13.390979,3.359655,0.4160441263093634,-0.8578474071055582,0.009111889849594369,0.00492282738462742,11.369402,3.5467222,6.539948460497735,-5.704832128812924,0.11788957834872894,0.010578375626626921,-3.3428602,1.4480215,-2.8109851259600362,5.038793784893421,-0.12452674281069494,-0.14006364019402281,-0.4363435,13.711894,-9.0809489370894,-4.48378510226766
115,15,text,-0.12771164281996308,-0.3465549084964749,15.229366,2.1952858,3.269135179704782,-5.177391033277814,-0.009261753856405663,-0.4505618777321945,12.968873,0.8594541,0.6877068126217846,3.9658386580242744,0.2660589301941194,0.22058943082218044,-2.3310087,4.479931,-5.944431596830653,0.9003097774721056,0.04101082170517211,0.26634245148964864,-1.141601,10.936527,-7.856664489015153,1.3261494994785858
116,16,text,0.0020866128527706313,0.08941373761228111,12.6342,1.3715767,-3.061733252121443,5.474737169111479,0.02602449902085597,0.38007154341673993,10.088512,1.4381672,-7.788454118317009,-3.388186110314499,0.2173901652744748,-0.1490982451174848,-3.6190932,2.0426662,2.5172170802269465,5.534351040914764,0.14996220949401284,-0.08740839086608118,-4.0505185,13.000858,6.899631318778378,-3.3636928040652068
117,17,text,-0.02806102768618472,-0.27253246900235656,15.009942,1.3366784,4.200062958418707,-0.031923553181321486,0.07564225242927719,-0.05135476651864457,11.251035,1.7348673,1.3884042648035833,-0.30561490268784597,0.16506284814722189,0.0057551084457968865,-3.6377153,3.082871,1.6572851165390072,7.690777722018405,0.10717654544312488,0.09147563662036468,-2.4813275,11.268949,0.3636612697730245,-7.145176761981832
118,18,text,-0.471297198492862,-0.02313892573958196,13.812091,1.4000565,0.23986385474295138,3.4790554699196106,-0.4471122995050689,0.31005396150968595,10.973642,0.19361159,-4.581728312573734,-1.3120534478845105,0.34484241942424454,0.023372436112641604,-2.7652063,3.0088835,2.6310570582318484,-1.082246778061022,0.2554545677909365,0.17538662448462644,-3.393549,11.474825,1.6031280418657854,1.6090703751390878
119,19,text,-0.08343616939446412,0.04046026081474128,14.839651,0.4244506,0.2989173705739765,-13.31681946438387,-0.050636828164884636,0.11525832725221288,12.389355,-0.6335563,-3.762768963752907,15.392119352472072,-0.12025346449094734,0.10372301515773065,-0.9667162,3.5340211,-10.019200722039859,-4.597681612033039,-0.2671548691103929,-0.0015665205805897432,0.11859316,11.906372,-2.845929735141826,14.775396341195238
120,20,text,0.2486579648883968,-0.3622356777303901,13.995675,3.6698785,-5.445230878237556,-4.786906261130452,0.38814815704311895,-0.34933167633640094,10.653647,3.3040762,5.993739393993173,-1.5854733684461528,0.4107943814251402,-0.08929993066535738,-3.3287902,2.8416498,0.30132470339830447,1.6399624424976138,0.3083726514559286,-0.008555312252229226,-2.8874404,12.083272,0.09408008998285947,-2.2359664180851904
121,21,text,-0.19786373557672124,0.024114843201903755,13.941469,1.4368311,0.5606956927650972,-9.512208196257975,-0.1669180856212745,0.19210458076169065,10.976608,0.23354244,-7.4006783922811445,0.8984869899262699,-0.08490264497117218,0.00576412837127562,-2.7791004,1.5290303,-8.135919065471592,-9.907274823876014,-0.18473466104939534,-0.06865692550085759,-4.0200114,14.105219,14.973047133885864,2.000899084866471
122,22,text,-0.11516016886284505,-0.3094816036549676,13.876855,3.4918644,-0.3838802087271553,-2.0823142863427124,-0.0011614898548145715,-0.3331553402859624,11.16695,3.3504412,6.0304055019084535,-3.1853430673431213,0.3076999567100966,0.11261990816878241,-3.4367194,2.831975,-2.068205653172853,2.6059128284217814,0.12673633587806715,0.18057211413904356,-3.43034,10.623959,-0.8801065863810612,-0.9455695759652673
123,23,text,-0.12708225997525008,-0.17981918592491614,13.4483795,3.1003487,0.5031536699755746,1.0412818615330093,-0.04562237615718613,0.13893457320285524,11.320997,2.461166,4.517239515172313,-4.362361214290573,0.226467519898308,-0.025964683545164593,-2.9376218,1.4303597,-1.3133005862086167,7.219957218068056,0.10874684802219714,-0.027883583995273502,-3.734729,13.590849,10.007605474194534,-1.1181119999769698
124,24,text,-0.06944163019575827,-0.45616680896979944,14.35143,2.724012,-1.3713881883602794,-4.2884960722034355,0.09840143223028178,-0.1837132064750524,12.621906,2.4478493,-5.04639135582685,6.3828391035408,0.40117041412884524,-0.09022562624790223,-2.977334,1.9385102,0.6026502717821538,3.988351417880048,0.33619059376065025,-0.008255473936361862,-4.747024,12.051841,3.6381989005587907,0.33008292101922104
125,25,text,-0.34851959015258926,-0.2992179362563552,15.300489,1.929818,4.008121401591878,-4.045344900501655,-0.25713328377625133,-0.3158445054145454,12.819431,0.43899938,-0.3423618808212424,4.755220265192854,0.35340355084966146,-0.07159816636054916,-3.11312,2.5458348,0.28934725327757005,1.124711128408977,0.1932395863128906,-0.02665004825616683,-2.7526977,12.045855,0.5778682377113106,-2.767366888484626
126,26,text,0.21769358478786416,-0.4441595608932929,14.219959,3.8205168,-4.0871675207335665,-4.457053846023863,0.38008992718336954,-0.2522141575907401,11.01115,2.4364522,2.2612810410454642,-2.069166768643941,-0.23672178867357016,-0.21582493905698494,1.2344822,3.4022033,3.213305964783741,15.499804449996866,-0.29293824948073155,-0.32487566467433354,-0.8383081,14.363691,7.208237945135692,7.9284788923868215
127,27,text,-0.2626447264961478,-0.13597364340150048,14.2191725,1.1600362,3.3243828179782544,1.4986689675663432,-0.19540896864954377,0.0078056702462454474,11.375671,1.1134316,-6.24948151982244,-0.9973261881622759,0.4034749427905047,-0.16667319834214256,-2.8943841,2.1364017,2.198127193374016,3.7619893882341513,0.34831879094720275,-0.08684448883446966,-4.3766336,12.083213,2.301087829539888,-0.07038210837306634
128,28,text,0.20411996261688026,-0.1576060395500156,14.885605,3.9891949,-3.1916719262549567,-8.167667466873043,0.2725764003978575,-0.2475670011552628,13.887341,2.3508854,6.22806870725698,10.71544532870664,0.11132993746547538,0.3075768943517099,-2.756473,4.430817,-0.1651847273849107,-3.923926303661085,-0.13094910722292577,0.27373527051268326,-0.25978372,12.426562,-11.396695794571075,-3.8939170385880044
129,29,text,-0.3307827738374801,0.08925366686129942,14.807429,0.27490407,0.6325076192195069,-13.415777639353456,-0.31597538987686136,0.10888608479244792,12.514555,-0.5012005,-3.3107814441488266,15.279111668635453,0.007150761812002814,0.009818220106468226,-0.9169038,3.6048346,-10.01218903144121,-4.778560136994573,-0.15911296427694124,-0.0653373348454246,-0.016395586,11.566373,-2.8973564678492867,14.697316033538744
130,30,text,-0.2968278945403698,0.09103623640603714,14.900718,2.6739342,2.8596941519022336,-6.790575357162174,-0.282817809401828,-0.22257403175791088,13.139754,1.9444631,-5.161552543791806,8.601836666843095,0.24800188834353626,-0.04125342791498786,-1.8835367,2.825359,3.868638622072952,-0.3696470907683868,0.14129928765145952,0.009906495318393018,-2.8712862,11.878752,1.4345647563644277,3.029260519548391
131,31,text,0.38209021118739334,-0.39301400200308545,14.254788,3.9978468,-4.544212641491827,-5.350475742232592,0.5190937682464052,-0.312538024194409,10.733825,3.040384,5.927076663981111,0.1947152825178826,0.011201671452336292,-0.1501367921632678,1.3343279,2.7313666,1.3957854054529866,12.079140035308717,-0.07443135348676282,-0.20521764020176583,-1.3630015,14.749174,-7.353871131901695,13.589697060220288
